scheduled_shipping_days,actual_shipping_days,delay_days,late_delivery_risk,shipping_mode,order_item_quantity,product_price,product_category,order_region,weather_risk_score,geopolitical_risk_score,port_congestion_index,supplier_dependency_ratio,order_value,scheduled_density,unit_item_value,log_order_value,scheduled_days_sq,is_express,high_supplier_dep,high_weather_risk,distance_km,normalized_route_distance,same_region_indicator,cross_region_indicator,trade_dependency_score,economic_risk_score,gdp_growth_rate,logistics_perf_index,infrastructure_quality,precipitation_risk,natural_hazard_score,risk_composite_index,delay_risk_ratio,cost_efficiency_ratio,weather_x_port,weather_x_geo,supplier_x_port,scheduled_x_weather,trade_x_geo,weather_x_infra,econ_x_supplier,weather_x_port_x_supplier,region_x_mode,category_x_mode
5.0,9.1,4.1,1,Standard Class,2,232.22,Apparel,Latin America,57.8,96.5,3.0,0.12,464.44,0.3921568627450981,110.58095238095238,6.142983194746892,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,49.129999999999995,59.135,0.5350649999999999,20.496453900709216,45.53333333333334,173.39999999999998,5577.7,0.36,289.0,7160.3,109.82,7.02,20.807999999999996,Latin America_Standard Class,Apparel_Standard Class
5.0,10.6,5.6,1,Standard Class,5,362.88,Chemicals,Europe,48.6,26.4,7.7,0.91,1814.4,0.9803921568627452,71.15294117647059,7.504061108092527,25.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,41.31,51.57,0.56613,12.96,71.15294117647059,374.22,1283.04,7.007000000000001,243.0,1805.76,43.740000000000016,29.211000000000002,340.5402,Europe_Standard Class,Chemicals_Standard Class
5.0,7.2,2.2,1,Standard Class,7,435.15,Automotive,Latin America,53.8,41.4,3.5,0.08,3046.0499999999997,1.3725490196078431,61.2887323943662,8.02192918843427,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,45.73,45.06,0.42844,19.07801418439716,85.32352941176471,188.29999999999998,2227.3199999999997,0.28,269.0,3071.88,102.21999999999998,4.68,15.063999999999998,Latin America_Standard Class,Automotive_Standard Class
5.0,9.7,4.7,1,Standard Class,3,390.51,Apparel,East Asia,4.7,41.8,9.3,0.48,1171.53,0.5882352941176471,125.97096774193548,7.0669190863470535,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,3.995,40.465,0.43666000000000005,1.298342541436464,76.57058823529412,43.71000000000001,196.46,4.464,23.5,3678.3999999999996,4.7,19.776,20.980800000000002,East Asia_Standard Class,Apparel_Standard Class
2.0,9.5,7.5,1,First Class,5,128.41,Electronics,East Asia,91.4,90.7,2.8,0.67,642.05,2.380952380952381,25.17843137254902,6.466222481712096,4.0,0,0,1,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,77.69,72.20500000000001,0.7198449999999998,25.248618784530386,61.147619047619045,255.92,8289.980000000001,1.876,182.8,7981.6,91.4,27.604000000000003,171.4664,East Asia_First Class,Electronics_First Class
5.0,10.7,5.7,1,Standard Class,4,167.0,Automotive,South Asia,95.5,74.4,4.3,0.25,668.0,0.7843137254901962,40.73170731707317,6.505784060128229,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,81.175,74.475,0.6652499999999999,29.115853658536583,32.74509803921569,410.65,7105.200000000001,1.075,477.5,6138.000000000001,143.25,11.25,102.6625,South Asia_Standard Class,Automotive_Standard Class
5.0,10.3,5.3,1,Standard Class,7,196.34,Automotive,North America,68.5,62.0,1.6,0.92,1374.38,1.3725490196078431,27.653521126760566,7.22648533555564,25.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,58.225,51.125,0.5656,17.167919799498748,38.498039215686276,109.60000000000001,4247.0,1.4720000000000002,342.5,3224.0,41.09999999999997,22.540000000000003,100.83200000000001,North America_Standard Class,Automotive_Standard Class
5.0,6.6,1.6,0,Standard Class,2,109.85,Apparel,South Asia,25.8,12.0,6.7,0.07,219.7,0.3921568627450981,52.3095238095238,5.396804313262691,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,21.93,34.71,0.3422400000000001,7.865853658536585,21.53921568627451,172.86,309.6,0.4690000000000001,129.0,990.0,38.7,3.1500000000000004,12.100200000000003,South Asia_Standard Class,Apparel_Standard Class
5.0,8.4,3.4,1,Standard Class,7,187.01,Apparel,Latin America,78.7,32.3,4.0,0.84,1309.07,1.3725490196078431,26.33943661971831,7.177835849882096,25.0,0,1,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,66.895,55.489999999999995,0.617685,27.907801418439714,36.668627450980395,314.8,2542.0099999999998,3.36,393.5,2396.66,149.53,49.14,264.432,Latin America_Standard Class,Apparel_Standard Class
2.0,6.2,4.2,1,First Class,2,126.64,Industrial Parts,South Asia,73.1,49.2,9.4,0.4,253.28,0.9523809523809523,60.304761904761904,5.538436022068208,4.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,62.13499999999999,73.395,0.66153,22.286585365853654,60.304761904761904,687.14,3596.52,3.7600000000000002,146.2,4059.0000000000005,109.64999999999999,18.0,274.856,South Asia_First Class,Industrial Parts_First Class
5.0,9.2,4.2,1,Standard Class,3,497.91,Industrial Parts,East Asia,57.5,11.5,0.2,0.4,1493.73,0.5882352941176471,160.61612903225807,7.309700867507591,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,48.875,29.35,0.382075,15.883977900552486,97.62941176470589,11.5,661.25,0.08000000000000002,287.5,1012.0,57.5,16.48,4.6000000000000005,East Asia_Standard Class,Industrial Parts_Standard Class
1.0,3.8,2.8,1,Same Day,5,393.79,Automotive,Europe,17.0,57.1,3.9,0.47,1968.95,4.545454545454545,77.21372549019608,7.585763440699279,1.0,1,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,14.45,33.625,0.38117500000000004,4.533333333333333,357.9909090909091,66.3,970.7,1.833,17.0,3905.6400000000003,15.300000000000006,15.087,31.160999999999998,Europe_Same Day,Automotive_Same Day
3.0,7.1,4.1,1,Second Class,7,431.41,Industrial Parts,North America,20.1,21.4,0.2,0.92,3019.8700000000003,2.258064516129032,60.76197183098592,8.01330014835219,9.0,0,1,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,17.085,14.995000000000001,0.30962999999999996,5.037593984962406,139.16451612903225,4.0200000000000005,430.14,0.18400000000000002,60.300000000000004,1112.8,12.059999999999993,22.540000000000003,3.698400000000001,North America_Second Class,Industrial Parts_Second Class
5.0,6.9,1.9,0,Standard Class,6,461.85,Electronics,East Asia,58.9,82.4,3.3,0.62,2771.1000000000004,1.1764705882352942,75.71311475409837,7.9273604346951805,25.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,50.065,57.005,0.5995699999999998,16.2707182320442,90.55882352941178,194.36999999999998,4853.360000000001,2.046,294.5,7251.200000000001,58.9,25.544,120.50939999999999,East Asia_Standard Class,Electronics_Standard Class
5.0,8.1,3.1,1,Standard Class,7,335.85,Chemicals,Europe,12.9,82.9,3.8,0.84,2350.9500000000003,1.3725490196078431,47.302816901408455,7.763000050289151,25.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,10.965,37.93,0.46649500000000005,3.44,65.8529411764706,49.019999999999996,1069.41,3.1919999999999997,64.5,5670.360000000001,11.610000000000005,26.964,41.17679999999999,Europe_Standard Class,Chemicals_Standard Class
2.0,4.1,2.1,1,First Class,6,96.23,Automotive,Latin America,72.4,59.9,2.6,0.08,577.38,2.857142857142857,15.775409836065576,6.360231092100106,4.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,61.540000000000006,55.355000000000004,0.505995,25.673758865248228,45.82380952380952,188.24,4336.76,0.20800000000000002,144.8,4444.58,137.56,4.68,15.0592,Latin America_First Class,Automotive_First Class
3.0,6.0,3.0,1,Second Class,1,381.68,Chemicals,Latin America,21.3,36.0,2.6,0.86,381.68,0.3225806451612903,346.98181818181814,5.947199130809967,9.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,18.105,26.385,0.41253999999999996,7.553191489361701,123.12258064516129,55.38,766.8000000000001,2.236,63.900000000000006,2671.2000000000003,40.47,50.31,47.6268,Latin America_Second Class,Chemicals_Second Class
3.0,7.4,4.4,1,Second Class,5,17.65,Industrial Parts,Latin America,91.0,4.5,2.6,0.24,88.25,1.6129032258064515,3.4607843137254903,4.491441420659749,9.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,77.35,49.875,0.49442499999999995,32.26950354609929,5.693548387096773,236.6,409.5,0.624,273.0,333.90000000000003,172.9,14.04,56.784,Latin America_Second Class,Industrial Parts_Second Class
3.0,8.9,5.9,1,Second Class,1,65.48,Apparel,South Asia,90.0,62.9,2.7,0.33,65.48,0.3225806451612903,59.527272727272724,4.196901150547193,9.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,76.5,64.325,0.6101749999999999,27.4390243902439,21.122580645161293,243.00000000000003,5661.0,0.8910000000000001,270.0,5189.25,135.0,14.850000000000001,80.19000000000001,South Asia_Second Class,Apparel_Second Class
5.0,7.2,2.2,1,Standard Class,7,24.5,Automotive,Latin America,29.4,78.5,2.8,0.12,171.5,1.3725490196078431,3.450704225352113,5.150397236471415,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,24.99,41.255,0.40624499999999997,10.425531914893616,4.803921568627452,82.32,2307.9,0.33599999999999997,147.0,5824.7,55.85999999999999,7.02,9.8784,Latin America_Standard Class,Automotive_Standard Class
5.0,11.0,6.0,1,Standard Class,4,76.37,Industrial Parts,Latin America,8.3,79.0,8.5,0.87,305.48,0.7843137254901962,18.626829268292685,5.725152500392394,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,7.055000000000001,48.985,0.5525899999999999,2.9432624113475176,14.97450980392157,70.55000000000001,655.7,7.395,41.5,5861.8,15.770000000000001,50.895,61.37850000000001,Latin America_Standard Class,Industrial Parts_Standard Class
5.0,8.4,3.4,1,Standard Class,5,378.48,Electronics,South Asia,61.1,48.4,0.4,0.52,1892.4,0.9803921568627452,74.21176470588236,7.546129433694791,25.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,51.935,40.795,0.47653000000000006,18.628048780487806,74.21176470588236,24.44,2957.24,0.20800000000000002,305.5,3993.0,91.65,23.400000000000002,12.708800000000002,South Asia_Standard Class,Electronics_Standard Class
2.0,5.1,3.1,1,First Class,1,443.89,Automotive,Europe,44.8,14.0,9.9,0.13,443.89,0.47619047619047616,403.5363636363636,6.097827060598271,4.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,38.08,53.36,0.45449000000000006,11.946666666666665,211.37619047619046,443.52,627.1999999999999,1.2870000000000001,89.6,957.6000000000001,40.320000000000014,4.173,57.6576,Europe_First Class,Automotive_First Class
3.0,5.7,2.7,1,Second Class,8,146.63,Automotive,East Asia,14.4,6.5,2.8,0.41,1173.04,2.5806451612903225,18.10246913580247,7.068206071357875,9.0,0,0,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,12.24,16.505,0.279395,3.977900552486188,47.3,40.32,93.60000000000001,1.148,43.2,572.0,14.4,16.892,16.5312,East Asia_Second Class,Automotive_Second Class
5.0,6.6,1.6,0,Standard Class,4,68.37,Apparel,North America,53.1,5.6,0.3,0.39,273.48,0.7843137254901962,16.675609756097565,5.614878398550195,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,45.135,26.194999999999997,0.31318,13.308270676691729,13.405882352941179,15.93,297.36,0.11699999999999999,265.5,291.2,31.85999999999998,9.555,6.2127,North America_Standard Class,Apparel_Standard Class
5.0,8.6,3.6,1,Standard Class,3,143.75,Automotive,Latin America,99.3,24.9,1.8,0.1,431.25,0.5882352941176471,46.37096774193548,6.0690041245634,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,84.405,56.31,0.522115,35.212765957446805,28.186274509803923,178.74,2472.5699999999997,0.18000000000000002,496.5,1847.58,188.67,5.8500000000000005,17.874000000000002,Latin America_Standard Class,Automotive_Standard Class
5.0,6.8,1.8,0,Standard Class,1,327.09,Apparel,Latin America,6.9,14.1,9.4,0.36,327.09,0.19607843137254904,297.3545454545454,5.793287960989928,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,5.865,34.830000000000005,0.374095,2.4468085106382977,64.13529411764706,64.86,97.29,3.384,34.5,1046.22,13.11,21.06,23.3496,Latin America_Standard Class,Apparel_Standard Class
5.0,6.8,1.8,0,Standard Class,4,181.6,Industrial Parts,Latin America,26.4,16.9,10.0,0.31,726.4,0.7843137254901962,44.29268292682927,6.589476532552888,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,22.439999999999998,46.105,0.44664499999999996,9.361702127659573,35.6078431372549,264.0,446.1599999999999,3.1,132.0,1253.98,50.16,18.135,81.84,Latin America_Standard Class,Industrial Parts_Standard Class
3.0,7.5,4.5,1,Second Class,3,480.96,Electronics,South Asia,53.9,69.9,2.5,0.88,1442.8799999999999,0.9677419354838709,155.14838709677417,7.275089213506493,9.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,45.815,49.230000000000004,0.5821949999999999,16.43292682926829,155.14838709677417,134.75,3767.61,2.2,161.7,5766.750000000001,80.85,39.6,118.58,South Asia_Second Class,Electronics_Second Class
3.0,6.2,3.2,1,Second Class,8,74.18,Electronics,South Asia,79.3,18.0,2.3,0.78,593.44,2.5806451612903225,9.158024691358026,6.387619785890369,9.0,0,1,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,67.405,47.085,0.55659,24.176829268292682,23.929032258064517,182.39,1427.3999999999999,1.7939999999999998,237.89999999999998,1485.0,118.94999999999999,35.1,142.2642,South Asia_Second Class,Electronics_Second Class
2.0,6.7,4.7,1,First Class,9,495.27,Automotive,South Asia,1.9,69.2,8.4,0.19,4457.43,4.285714285714286,54.425274725274726,8.402551965104031,4.0,0,0,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,1.615,43.355000000000004,0.41207000000000005,0.5792682926829268,235.84285714285713,15.959999999999999,131.48,1.596,3.8,5709.0,2.8499999999999996,8.55,3.0324,South Asia_First Class,Automotive_First Class
5.0,12.5,7.5,1,Standard Class,5,16.1,Automotive,North America,73.3,35.2,9.1,0.89,80.5,0.9803921568627452,3.1568627450980395,4.400603020246817,25.0,0,1,1,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,62.30499999999999,69.085,0.6650400000000001,18.370927318295738,3.1568627450980395,667.03,2580.1600000000003,8.099,366.5,1830.4,43.979999999999976,21.805,593.6567,North America_Standard Class,Automotive_Standard Class
5.0,8.0,3.0,1,Standard Class,9,231.33,Industrial Parts,East Asia,14.0,77.5,6.5,0.72,2081.9700000000003,1.7647058823529413,25.420879120879125,7.641550038852889,25.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,11.9,45.175,0.515425,3.867403314917127,45.35882352941177,91.0,1085.0,4.68,70.0,6820.0,14.0,29.664,65.52,East Asia_Standard Class,Industrial Parts_Standard Class
3.0,8.1,5.1,1,Second Class,1,133.39,Apparel,Latin America,83.1,15.9,9.4,0.49,133.39,0.3225806451612903,121.26363636363634,4.900746020558973,9.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,70.63499999999999,69.57,0.648205,29.468085106382972,43.02903225806451,781.14,1321.29,4.606,249.29999999999998,1179.78,157.89,28.665,382.7586,Latin America_Second Class,Apparel_Second Class
3.0,9.4,6.4,1,Second Class,7,287.48,Electronics,Europe,69.2,2.3,9.5,0.44,2012.3600000000001,2.258064516129032,40.49014084507043,7.607560247206149,9.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,58.82,60.215,0.5538350000000001,18.453333333333333,92.73548387096774,657.4,159.16,4.18,207.60000000000002,157.32,62.28000000000003,14.124,289.256,Europe_Second Class,Electronics_Second Class
5.0,10.0,5.0,1,Standard Class,7,57.31,Apparel,Latin America,45.7,8.9,7.6,0.88,401.17,1.3725490196078431,8.071830985915494,5.996874884800257,25.0,0,1,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,38.845,45.59,0.538635,16.20567375886525,11.237254901960785,347.32,406.73,6.688,228.5,660.38,86.83,51.48,305.6416,Latin America_Standard Class,Apparel_Standard Class
3.0,7.8,4.8,1,Second Class,6,439.15,Industrial Parts,Latin America,82.2,96.6,3.5,0.32,2634.8999999999996,1.9354838709677418,71.99180327868852,7.876979958635728,9.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,69.87,71.64,0.65476,29.148936170212764,141.66129032258064,287.7,7940.5199999999995,1.12,246.60000000000002,7167.72,156.18,18.72,92.064,Latin America_Second Class,Industrial Parts_Second Class
5.0,8.1,3.1,1,Standard Class,4,76.9,Electronics,Latin America,73.3,53.8,1.5,0.38,307.6,0.7843137254901962,18.75609756097561,5.73204593992906,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,62.30499999999999,50.935,0.52349,25.992907801418436,15.078431372549021,109.94999999999999,3943.5399999999995,0.5700000000000001,366.5,3991.96,139.26999999999998,22.23,41.781,Latin America_Standard Class,Electronics_Standard Class
5.0,10.5,5.5,1,Standard Class,9,297.82,Electronics,Latin America,75.9,60.7,5.2,0.67,2680.38,1.7647058823529413,32.72747252747253,7.894086866349459,25.0,0,0,1,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,64.515,64.93,0.6542450000000001,26.914893617021274,58.39607843137255,394.68000000000006,4607.13,3.4840000000000004,379.5,4503.9400000000005,144.21,39.195,264.4356000000001,Latin America_Standard Class,Electronics_Standard Class
5.0,9.9,4.9,1,Standard Class,3,26.34,Chemicals,East Asia,29.0,96.7,2.9,0.73,79.02,0.5882352941176471,8.496774193548386,4.382276603429089,25.0,0,1,0,4500.0,0.375,0,1,88.0,41.2,4.2,3.52,4.0,24.65,45.925,0.5352250000000001,8.011049723756907,5.1647058823529415,84.1,2804.3,2.117,145.0,8509.6,29.0,30.076,61.392999999999994,East Asia_Standard Class,Chemicals_Standard Class
5.0,8.4,3.4,1,Standard Class,1,162.39,Industrial Parts,Europe,61.9,77.6,1.2,0.34,162.39,0.19607843137254904,147.6272727272727,5.096139981042732,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,52.614999999999995,50.855,0.49711999999999995,16.506666666666668,31.841176470588234,74.28,4803.44,0.40800000000000003,309.5,5307.84,55.71000000000002,10.914000000000001,25.255200000000002,Europe_Standard Class,Industrial Parts_Standard Class
5.0,10.0,5.0,1,Standard Class,2,83.36,Industrial Parts,South Asia,14.1,11.3,3.9,0.88,166.72,0.3921568627450981,39.695238095238096,5.122295922302562,25.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,11.985,20.869999999999997,0.37350500000000003,4.298780487804877,16.34509803921569,54.989999999999995,159.33,3.432,70.5,932.2500000000001,21.15,39.6,48.3912,South Asia_Standard Class,Industrial Parts_Standard Class
5.0,10.2,5.2,1,Standard Class,3,489.14,Chemicals,Europe,82.1,42.2,4.8,0.28,1467.42,0.5882352941176471,157.78709677419354,7.291942271796882,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,69.785,61.895,0.5576300000000001,21.89333333333333,95.90980392156864,394.08,3464.62,1.344,410.5,2886.4800000000005,73.89000000000003,8.988000000000001,110.34240000000001,Europe_Standard Class,Chemicals_Standard Class
3.0,9.0,6.0,1,Second Class,2,15.89,Apparel,Latin America,52.7,82.1,6.6,0.36,31.78,0.6451612903225806,7.566666666666666,3.4898185733156835,9.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,44.795,64.03999999999999,0.593835,18.68794326241135,5.125806451612903,347.82,4326.67,2.376,158.10000000000002,6091.82,100.13,21.06,125.2152,Latin America_Second Class,Apparel_Second Class
5.0,9.5,4.5,1,Standard Class,6,182.67,Chemicals,Europe,82.5,66.5,2.2,0.23,1096.02,1.1764705882352942,29.94590163934426,7.000352691649603,25.0,0,0,1,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,70.125,60.35,0.5471750000000001,22.0,35.81764705882353,181.50000000000003,5486.25,0.5060000000000001,412.5,4548.6,74.25000000000003,7.383000000000001,41.74500000000001,Europe_Standard Class,Chemicals_Standard Class
5.0,8.8,3.8,1,Standard Class,7,158.36,Industrial Parts,Latin America,21.1,21.6,8.7,0.53,1108.52,1.3725490196078431,22.304225352112677,7.01168276834808,25.0,0,0,0,9500.0,0.7916666666666666,0,1,74.2,58.5,2.1,2.72,3.1,17.935000000000002,40.995,0.44698,7.482269503546099,31.050980392156866,183.57,455.76000000000005,4.611,105.5,1602.7200000000003,40.09,31.005000000000003,97.2921,Latin America_Standard Class,Industrial Parts_Standard Class
2.0,6.7,4.7,1,First Class,5,332.11,Apparel,Europe,13.0,80.6,1.9,0.95,1660.5500000000002,2.380952380952381,65.11960784313726,7.415506180631052,4.0,0,1,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,11.049999999999999,31.7,0.4451,3.466666666666667,158.14761904761906,24.7,1047.8,1.805,26.0,5513.04,11.700000000000005,30.495,23.465,Europe_First Class,Apparel_First Class
5.0,11.9,6.9,1,Standard Class,5,37.63,Electronics,North America,68.9,55.9,10.0,0.7,188.15,0.9803921568627452,7.378431372549021,5.242540351079039,25.0,0,0,0,11500.0,0.9583333333333334,0,1,52.0,24.5,2.5,3.89,4.4,58.565000000000005,74.98,0.6744450000000001,17.268170426065165,7.378431372549021,689.0,3851.51,7.0,344.5,2906.7999999999997,41.33999999999998,17.15,482.29999999999995,North America_Standard Class,Electronics_Standard Class
5.0,7.7,2.7,1,Standard Class,7,407.2,Chemicals,Europe,5.8,78.8,5.6,0.47,2850.4,1.3725490196078431,57.352112676056336,7.955565380719861,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,4.93,39.11,0.41279,1.5466666666666666,79.84313725490196,32.48,457.03999999999996,2.6319999999999997,29.0,5389.92,5.2200000000000015,15.087,15.265599999999997,Europe_Standard Class,Chemicals_Standard Class
3.0,6.4,3.4,1,Second Class,6,238.6,Apparel,South Asia,24.4,62.6,1.5,0.93,1431.6,1.9354838709677418,39.114754098360656,7.267246254180351,9.0,0,1,0,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,20.74,31.130000000000003,0.46157000000000004,7.439024390243901,76.96774193548387,36.599999999999994,1527.44,1.395,73.19999999999999,5164.5,36.599999999999994,41.85,34.038,South Asia_Second Class,Apparel_Second Class
5.0,9.3,4.3,1,Standard Class,8,231.86,Apparel,South Asia,90.9,46.3,8.3,0.09,1854.88,1.5686274509803924,28.624691358024695,7.526114256083496,25.0,0,0,1,1500.0,0.125,1,0,82.5,45.0,6.3,3.18,3.5,77.265,77.38000000000001,0.648895,27.713414634146343,45.46274509803922,754.4700000000001,4208.67,0.747,454.5,3819.7499999999995,136.35000000000002,4.05,67.90230000000001,South Asia_Standard Class,Apparel_Standard Class
5.0,9.4,4.4,1,Standard Class,9,121.13,Apparel,Europe,13.3,72.9,2.5,0.31,1090.17,1.7647058823529413,13.310989010989012,6.995005794042646,25.0,0,0,0,7500.0,0.625,0,1,68.4,32.1,0.5,3.65,4.1,11.305,31.71,0.3474150000000001,3.546666666666667,23.750980392156862,33.25,969.5700000000002,0.775,66.5,4986.360000000001,11.970000000000006,9.951,10.3075,Europe_Standard Class,Apparel_Standard Class
